Year, NodeId, Gender, Age, Population, Infected, Newly Infected, On_ART, Died, Died_from_HIV, Tested Past Year or On_ART, Tested Ever, Diagnosed, Newly Tested Positive, Newly Tested Negative
2020.5,1,0,0,82,0,0,0,0,0,0,0,0,0,0
2020.5,1,0,1,96,0,0,0,0,0,0,0,0,0,0
2020.5,1,0,2,89,0,0,0,0,0,0,0,0,0,0
2020.5,1,0,3,85,0,0,0,0,0,0,0,0,0,0
2020.5,1,0,4,117,0,0,0,0,0,0,0,0,0,0
2020.5,1,0,5,86,0,0,0,0,0,0,0,0,0,0
2020.5,1,0,6,82,0,0,0,0,0,0,0,0,0,0
2020.5,1,0,7,85,0,0,0,0,0,0,0,0,0,0
2020.5,1,0,8,89,0,0,0,0,0,0,0,0,0,0
2020.5,1,0,9,91,0,0,0,0,0,0,0,0,0,0
2020.5,1,0,10,82,0,0,0,0,0,0,0,0,0,0
2020.5,1,0,11,81,0,0,0,0,0,0,0,0,0,0
2020.5,1,0,12,86,0,0,0,0,0,0,0,0,0,0
2020.5,1,0,13,84,0,0,0,0,0,0,0,0,0,0
2020.5,1,0,14,86,0,0,0,0,0,0,0,0,0,0
2020.5,1,0,15,72,0,0,0,0,0,0,0,0,0,0
2020.5,1,0,16,90,0,0,0,0,0,0,0,0,0,0
2020.5,1,0,17,79,0,0,0,0,0,0,0,0,0,0
2020.5,1,0,18,90,0,0,0,0,0,0,0,0,0,0
2020.5,1,0,19,87,0,0,0,0,0,0,0,0,0,0
2020.5,1,0,20,80,0,0,0,0,0,0,0,0,0,0
2020.5,1,0,21,91,0,0,0,0,0,0,0,0,0,0
2020.5,1,0,22,79,0,0,0,0,0,0,0,0,0,0
2020.5,1,0,23,91,0,0,0,0,0,0,0,0,0,0
2020.5,1,0,24,101,0,0,0,0,0,0,0,0,0,0
2020.5,1,0,25,84,0,0,0,0,0,0,0,0,0,0
2020.5,1,0,26,100,0,0,0,0,0,0,0,0,0,0
2020.5,1,0,27,92,0,0,0,0,0,0,0,0,0,0
2020.5,1,0,28,94,0,0,0,0,0,0,0,0,0,0
2020.5,1,0,29,99,0,0,0,0,0,0,0,0,0,0
2020.5,1,0,30,72,0,0,0,0,0,0,0,0,0,0
2020.5,1,0,31,87,0,0,0,0,0,0,0,0,0,0
2020.5,1,0,32,93,0,0,0,0,0,0,0,0,0,0
2020.5,1,0,33,78,0,0,0,0,0,0,0,0,0,0
2020.5,1,0,34,89,0,0,0,0,0,0,0,0,0,0
2020.5,1,0,35,90,0,0,0,0,0,0,0,0,0,0
2020.5,1,0,36,82,0,0,0,0,0,0,0,0,0,0
2020.5,1,0,37,87,0,0,0,0,0,0,0,0,0,0
2020.5,1,0,38,81,0,0,0,0,0,0,0,0,0,0
2020.5,1,0,39,90,0,0,0,0,0,0,0,0,0,0
2020.5,1,0,40,87,0,0,0,0,0,0,0,0,0,0
2020.5,1,0,41,79,0,0,0,0,0,0,0,0,0,0
2020.5,1,0,42,100,0,0,0,0,0,0,0,0,0,0
2020.5,1,0,43,77,0,0,0,0,0,0,0,0,0,0
2020.5,1,0,44,101,0,0,0,0,0,0,0,0,0,0
2020.5,1,0,45,77,0,0,0,0,0,0,0,0,0,0
2020.5,1,0,46,78,0,0,0,0,0,0,0,0,0,0
2020.5,1,0,47,84,0,0,0,0,0,0,0,0,0,0
2020.5,1,0,48,80,0,0,0,0,0,0,0,0,0,0
2020.5,1,0,49,105,0,0,0,0,0,0,0,0,0,0
2020.5,1,0,50,90,0,0,0,0,0,0,0,0,0,0
2020.5,1,0,51,105,0,0,0,0,0,0,0,0,0,0
2020.5,1,0,52,91,0,0,0,0,0,0,0,0,0,0
2020.5,1,0,53,106,0,0,0,0,0,0,0,0,0,0
2020.5,1,0,54,91,0,0,0,0,0,0,0,0,0,0
2020.5,1,0,55,7,0,0,0,47,0,0,0,0,0,0
2020.5,1,0,56,0,0,0,0,0,0,0,0,0,0,0
2020.5,1,0,57,0,0,0,0,0,0,0,0,0,0,0
2020.5,1,0,58,0,0,0,0,0,0,0,0,0,0,0
2020.5,1,0,59,0,0,0,0,0,0,0,0,0,0,0
2020.5,1,0,60,0,0,0,0,0,0,0,0,0,0,0
2020.5,1,0,61,0,0,0,0,0,0,0,0,0,0,0
2020.5,1,0,62,0,0,0,0,0,0,0,0,0,0,0
2020.5,1,0,63,0,0,0,0,0,0,0,0,0,0,0
2020.5,1,0,64,0,0,0,0,0,0,0,0,0,0,0
2020.5,1,0,65,0,0,0,0,0,0,0,0,0,0,0
2020.5,1,0,66,0,0,0,0,0,0,0,0,0,0,0
2020.5,1,0,67,0,0,0,0,0,0,0,0,0,0,0
2020.5,1,0,68,0,0,0,0,0,0,0,0,0,0,0
2020.5,1,0,69,0,0,0,0,0,0,0,0,0,0,0
2020.5,1,0,70,0,0,0,0,0,0,0,0,0,0,0
2020.5,1,0,71,0,0,0,0,0,0,0,0,0,0,0
2020.5,1,0,72,0,0,0,0,0,0,0,0,0,0,0
2020.5,1,0,73,0,0,0,0,0,0,0,0,0,0,0
2020.5,1,0,74,0,0,0,0,0,0,0,0,0,0,0
2020.5,1,0,75,0,0,0,0,0,0,0,0,0,0,0
2020.5,1,0,76,0,0,0,0,0,0,0,0,0,0,0
2020.5,1,0,77,0,0,0,0,0,0,0,0,0,0,0
2020.5,1,0,78,0,0,0,0,0,0,0,0,0,0,0
2020.5,1,0,79,0,0,0,0,0,0,0,0,0,0,0
2020.5,1,0,80,0,0,0,0,0,0,0,0,0,0,0
2020.5,1,0,81,0,0,0,0,0,0,0,0,0,0,0
2020.5,1,0,82,0,0,0,0,0,0,0,0,0,0,0
2020.5,1,0,83,0,0,0,0,0,0,0,0,0,0,0
2020.5,1,0,84,0,0,0,0,0,0,0,0,0,0,0
2020.5,1,0,85,0,0,0,0,0,0,0,0,0,0,0
2020.5,1,0,86,0,0,0,0,0,0,0,0,0,0,0
2020.5,1,0,87,0,0,0,0,0,0,0,0,0,0,0
2020.5,1,0,88,0,0,0,0,0,0,0,0,0,0,0
2020.5,1,0,89,0,0,0,0,0,0,0,0,0,0,0
2020.5,1,0,90,0,0,0,0,0,0,0,0,0,0,0
2020.5,1,0,91,0,0,0,0,0,0,0,0,0,0,0
2020.5,1,0,92,0,0,0,0,0,0,0,0,0,0,0
2020.5,1,0,93,0,0,0,0,0,0,0,0,0,0,0
2020.5,1,0,94,0,0,0,0,0,0,0,0,0,0,0
2020.5,1,0,95,0,0,0,0,0,0,0,0,0,0,0
2020.5,1,0,96,0,0,0,0,0,0,0,0,0,0,0
2020.5,1,0,97,0,0,0,0,0,0,0,0,0,0,0
2020.5,1,0,98,0,0,0,0,0,0,0,0,0,0,0
2020.5,1,0,99,0,0,0,0,0,0,0,0,0,0,0
2020.5,1,1,0,93,0,0,0,0,0,0,0,0,0,0
2020.5,1,1,1,105,0,0,0,0,0,0,0,0,0,0
2020.5,1,1,2,77,0,0,0,0,0,0,0,0,0,0
2020.5,1,1,3,109,0,0,0,0,0,0,0,0,0,0
2020.5,1,1,4,98,0,0,0,0,0,0,0,0,0,0
2020.5,1,1,5,100,0,0,0,0,0,0,0,0,0,0
2020.5,1,1,6,96,0,0,0,0,0,0,0,0,0,0
2020.5,1,1,7,82,0,0,0,0,0,0,0,0,0,0
2020.5,1,1,8,103,0,0,0,0,0,0,0,0,0,0
2020.5,1,1,9,92,0,0,0,0,0,0,0,0,0,0
2020.5,1,1,10,91,0,0,0,0,0,0,0,0,0,0
2020.5,1,1,11,102,0,0,0,0,0,0,0,0,0,0
2020.5,1,1,12,86,0,0,0,0,0,0,0,0,0,0
2020.5,1,1,13,100,0,0,0,0,0,0,0,0,0,0
2020.5,1,1,14,85,0,0,0,0,0,0,0,0,0,0
2020.5,1,1,15,89,0,0,0,0,0,0,0,0,0,0
2020.5,1,1,16,110,0,0,0,0,0,0,0,0,0,0
2020.5,1,1,17,113,0,0,0,0,0,0,0,0,0,0
2020.5,1,1,18,99,0,0,0,0,0,0,0,0,0,0
2020.5,1,1,19,96,0,0,0,0,0,0,0,0,0,0
2020.5,1,1,20,78,0,0,0,0,0,0,0,0,0,0
2020.5,1,1,21,88,0,0,0,0,0,0,0,0,0,0
2020.5,1,1,22,111,0,0,0,0,0,0,0,0,0,0
2020.5,1,1,23,90,0,0,0,0,0,0,0,0,0,0
2020.5,1,1,24,96,0,0,0,0,0,0,0,0,0,0
2020.5,1,1,25,100,0,0,0,0,0,0,0,0,0,0
2020.5,1,1,26,96,0,0,0,0,0,0,0,0,0,0
2020.5,1,1,27,90,0,0,0,0,0,0,0,0,0,0
2020.5,1,1,28,83,0,0,0,0,0,0,0,0,0,0
2020.5,1,1,29,95,0,0,0,0,0,0,0,0,0,0
2020.5,1,1,30,88,0,0,0,0,0,0,0,0,0,0
2020.5,1,1,31,81,0,0,0,0,0,0,0,0,0,0
2020.5,1,1,32,93,0,0,0,0,0,0,0,0,0,0
2020.5,1,1,33,95,0,0,0,0,0,0,0,0,0,0
2020.5,1,1,34,82,0,0,0,0,0,0,0,0,0,0
2020.5,1,1,35,73,0,0,0,0,0,0,0,0,0,0
2020.5,1,1,36,93,0,0,0,0,0,0,0,0,0,0
2020.5,1,1,37,83,0,0,0,0,0,0,0,0,0,0
2020.5,1,1,38,102,0,0,0,0,0,0,0,0,0,0
2020.5,1,1,39,104,0,0,0,0,0,0,0,0,0,0
2020.5,1,1,40,96,0,0,0,0,0,0,0,0,0,0
2020.5,1,1,41,81,0,0,0,0,0,0,0,0,0,0
2020.5,1,1,42,82,0,0,0,0,0,0,0,0,0,0
2020.5,1,1,43,97,0,0,0,0,0,0,0,0,0,0
2020.5,1,1,44,103,0,0,0,0,0,0,0,0,0,0
2020.5,1,1,45,92,0,0,0,0,0,0,0,0,0,0
2020.5,1,1,46,91,0,0,0,0,0,0,0,0,0,0
2020.5,1,1,47,90,0,0,0,0,0,0,0,0,0,0
2020.5,1,1,48,86,0,0,0,0,0,0,0,0,0,0
2020.5,1,1,49,103,0,0,0,0,0,0,0,0,0,0
2020.5,1,1,50,85,0,0,0,0,0,0,0,0,0,0
2020.5,1,1,51,100,0,0,0,0,0,0,0,0,0,0
2020.5,1,1,52,107,0,0,0,0,0,0,0,0,0,0
2020.5,1,1,53,85,0,0,0,0,0,0,0,0,0,0
2020.5,1,1,54,96,0,0,0,0,0,0,0,0,0,0
2020.5,1,1,55,6,0,0,0,60,0,0,0,0,0,0
2020.5,1,1,56,0,0,0,0,0,0,0,0,0,0,0
2020.5,1,1,57,0,0,0,0,0,0,0,0,0,0,0
2020.5,1,1,58,0,0,0,0,0,0,0,0,0,0,0
2020.5,1,1,59,0,0,0,0,0,0,0,0,0,0,0
2020.5,1,1,60,0,0,0,0,0,0,0,0,0,0,0
2020.5,1,1,61,0,0,0,0,0,0,0,0,0,0,0
2020.5,1,1,62,0,0,0,0,0,0,0,0,0,0,0
2020.5,1,1,63,0,0,0,0,0,0,0,0,0,0,0
2020.5,1,1,64,0,0,0,0,0,0,0,0,0,0,0
2020.5,1,1,65,0,0,0,0,0,0,0,0,0,0,0
2020.5,1,1,66,0,0,0,0,0,0,0,0,0,0,0
2020.5,1,1,67,0,0,0,0,0,0,0,0,0,0,0
2020.5,1,1,68,0,0,0,0,0,0,0,0,0,0,0
2020.5,1,1,69,0,0,0,0,0,0,0,0,0,0,0
2020.5,1,1,70,0,0,0,0,0,0,0,0,0,0,0
2020.5,1,1,71,0,0,0,0,0,0,0,0,0,0,0
2020.5,1,1,72,0,0,0,0,0,0,0,0,0,0,0
2020.5,1,1,73,0,0,0,0,0,0,0,0,0,0,0
2020.5,1,1,74,0,0,0,0,0,0,0,0,0,0,0
2020.5,1,1,75,0,0,0,0,0,0,0,0,0,0,0
2020.5,1,1,76,0,0,0,0,0,0,0,0,0,0,0
2020.5,1,1,77,0,0,0,0,0,0,0,0,0,0,0
2020.5,1,1,78,0,0,0,0,0,0,0,0,0,0,0
2020.5,1,1,79,0,0,0,0,0,0,0,0,0,0,0
2020.5,1,1,80,0,0,0,0,0,0,0,0,0,0,0
2020.5,1,1,81,0,0,0,0,0,0,0,0,0,0,0
2020.5,1,1,82,0,0,0,0,0,0,0,0,0,0,0
2020.5,1,1,83,0,0,0,0,0,0,0,0,0,0,0
2020.5,1,1,84,0,0,0,0,0,0,0,0,0,0,0
2020.5,1,1,85,0,0,0,0,0,0,0,0,0,0,0
2020.5,1,1,86,0,0,0,0,0,0,0,0,0,0,0
2020.5,1,1,87,0,0,0,0,0,0,0,0,0,0,0
2020.5,1,1,88,0,0,0,0,0,0,0,0,0,0,0
2020.5,1,1,89,0,0,0,0,0,0,0,0,0,0,0
2020.5,1,1,90,0,0,0,0,0,0,0,0,0,0,0
2020.5,1,1,91,0,0,0,0,0,0,0,0,0,0,0
2020.5,1,1,92,0,0,0,0,0,0,0,0,0,0,0
2020.5,1,1,93,0,0,0,0,0,0,0,0,0,0,0
2020.5,1,1,94,0,0,0,0,0,0,0,0,0,0,0
2020.5,1,1,95,0,0,0,0,0,0,0,0,0,0,0
2020.5,1,1,96,0,0,0,0,0,0,0,0,0,0,0
2020.5,1,1,97,0,0,0,0,0,0,0,0,0,0,0
2020.5,1,1,98,0,0,0,0,0,0,0,0,0,0,0
2020.5,1,1,99,0,0,0,0,0,0,0,0,0,0,0
2021,1,0,0,76,0,8,0,0,0,0,0,0,0,0
2021,1,0,1,89,0,0,0,0,0,0,0,0,0,0
2021,1,0,2,95,0,0,0,0,0,0,0,0,0,0
2021,1,0,3,85,0,0,0,0,0,0,0,0,0,0
2021,1,0,4,97,0,0,0,0,0,0,0,0,0,0
2021,1,0,5,104,0,0,0,0,0,0,0,0,0,0
2021,1,0,6,87,0,0,0,0,0,0,0,0,0,0
2021,1,0,7,89,0,0,0,0,0,0,0,0,0,0
2021,1,0,8,88,0,0,0,0,0,0,0,0,0,0
2021,1,0,9,85,0,0,0,0,0,0,0,0,0,0
2021,1,0,10,92,0,0,0,0,0,0,0,0,0,0
2021,1,0,11,75,0,0,0,0,0,0,0,0,0,0
2021,1,0,12,83,0,0,0,0,0,0,0,0,0,0
2021,1,0,13,90,0,0,0,0,0,0,0,0,0,0
2021,1,0,14,83,0,0,0,0,0,0,0,0,0,0
2021,1,0,15,68,0,0,0,0,0,0,0,0,0,0
2021,1,0,16,95,2,2,0,0,0,0,0,0,0,0
2021,1,0,17,79,13,13,0,0,0,0,0,0,0,0
2021,1,0,18,92,13,13,0,0,0,0,0,0,0,0
