Rel_ID,Node_ID,Rel_start_time,Rel_scheduled_end_time,Rel_actual_end_time,Rel_type (0 = TRANSITORY; 1 = INFORMAL; 2 = MARITAL; 3 = COMMERCIAL),male_ID,female_ID,male_age,female_age,Termination_Reason
1,1,152.083,252.602,273.75,1,21,54,36.6099,16.1902,BROKEUP
3,1,182.5,592.88,608.333,0,79,69,28.8501,28.5746,BROKEUP
2,1,152.083,881.725,882.083,1,15,65,32.4563,34.817,BROKEUP
9,1,395.417,919.995,942.917,0,2,54,26.2579,18.0236,BROKEUP
6,1,243.333,1130.38,1155.83,1,36,56,35.4141,32.0843,BROKEUP
11,1,486.667,1152.8,1155.83,1,3,25,45.9361,21.9348,BROKEUP
7,1,273.75,1325.71,1338.33,2,67,85,24.9968,21.127,BROKEUP
17,1,1247.08,1310.83,1338.33,2,91,97,18.3821,18.0653,BROKEUP
5,1,182.5,1342.52,1368.75,2,95,17,28.128,22.6054,BROKEUP
16,1,1216.67,1347.97,1368.75,0,59,40,31.7249,30.8622,BROKEUP
19,1,1307.92,1466.88,1490.42,1,46,78,40.6241,23.6429,BROKEUP
18,1,1307.92,1538.11,1551.25,0,57,7,19.694,15.5147,BROKEUP
20,1,1307.92,1541.9,1551.25,2,2,92,27.9246,16.1935,BROKEUP
23,1,1429.58,1686.78,1703.33,1,15,85,34.7064,22.127,BROKEUP
14,1,1003.75,1792.06,1794.58,1,21,88,40.7767,34.9254,BROKEUP
28,1,1764.17,1774.64,1794.58,0,9,7,19.6128,16.1813,BROKEUP
29,1,1764.17,1896.28,1916.25,0,58,97,20.4125,19.6487,BROKEUP
30,1,1825,1984.31,2007.5,1,36,6,37.7474,26.0296,BROKEUP
22,1,1429.58,2041.67,2068.33,1,59,50,33.6416,25.2292,BROKEUP
25,1,1490.42,2065.78,2068.33,1,36,40,37.9141,32.7789,BROKEUP
36,1,2159.58,2200.26,2220.42,1,36,20,38.3308,17.3129,BROKEUP
26,1,1551.25,2273.34,2281.25,1,46,14,42.7908,37.8524,BROKEUP
13,1,973.334,2296.75,2311.67,0,47,54,22.7856,21.7735,BROKEUP
32,1,1855.42,2357.26,2372.5,1,71,85,33.4844,23.9604,BROKEUP
31,1,1825,2943.53,2950.42,1,46,61,44.6241,51.5724,BROKEUP
46,1,3011.25,3019.57,3041.67,0,59,85,36.3083,25.7937,BROKEUP
47,1,3041.67,3106.85,3132.92,0,2,17,32.258,27.4388,BROKEUP
48,1,3041.67,3174.41,3193.75,0,47,6,25.2023,29.2797,BROKEUP
12,1,760.417,3218.84,3224.17,2,98,93,61.8476,55.3049,BROKEUP
42,1,2859.17,3272.85,3285,0,79,78,36.1835,28.5596,BROKEUP
10,1,456.25,3307.62,3315.42,2,19,10,57.8346,52.1204,BROKEUP
4,1,182.5,8501.43,3376.25,2,84,68,27.1823,24.3884,SELF_DIED
8,1,365,3619.09,3619.59,2,76,74,38.4724,27.5856,BROKEUP
34,1,1916.25,3649.5,3650,1,2,85,33.6747,27.4604,BROKEUP
51,1,3406.67,3647.09,3650,0,48,5,17.6153,15.7247,BROKEUP
50,1,3345.84,3974.26,3984.59,0,29,85,36.712,28.3771,BROKEUP
41,1,2676.67,4014.51,4015,2,11,42,21.7538,19.1595,BROKEUP
49,1,3224.17,4026.85,4045.42,2,46,63,47.6241,41.6591,BROKEUP
37,1,2159.58,4115.25,4136.67,2,91,20,26.0488,22.5629,BROKEUP
54,1,4106.25,4235.02,4258.34,0,95,78,36.0448,31.2263,BROKEUP
44,1,2950.42,4304.14,4319.17,2,21,18,47.6933,45.4881,BROKEUP
55,1,4167.09,4366.52,4380,0,47,20,28.4524,23.2296,BROKEUP
56,1,4410.42,4423.73,4440.84,0,91,20,26.8821,23.3962,BROKEUP
57,1,4440.84,4559.94,4562.5,1,41,85,38.2464,29.9604,BROKEUP
35,1,2129.17,4646.71,4653.75,2,16,7,26.0156,24.0146,BROKEUP
39,1,2463.75,4624.85,4653.75,1,29,78,38.5453,32.3096,BROKEUP
58,1,4471.25,4706.12,4714.58,0,2,78,36.5914,32.4763,BROKEUP
59,1,4471.25,4785.45,4805.83,0,37,5,21.0162,18.8914,BROKEUP
62,1,4745,5150.72,4927.5,1,21,53,49.4433,47.5166,SELF_DIED
43,1,2889.58,5066.05,5079.58,1,34,69,45.9564,40.8247,BROKEUP
53,1,4045.42,5165.48,5170.83,1,71,5,41.1511,19.8914,BROKEUP
24,1,1429.58,5418.29,5231.67,2,15,83,44.4565,44.8537,SELF_DIED
70,1,5170.83,5269.66,5292.5,0,59,78,42.4751,34.0597,BROKEUP
61,1,4745,5315.36,5322.91,0,51,55,19.663,19.3558,BROKEUP
71,1,5231.67,5462.42,5475,0,101,8,21.6874,17.1943,BROKEUP
65,1,4897.08,5580.06,5596.66,2,43,27,24.0356,17.9565,BROKEUP
66,1,4957.92,5583.56,5596.66,0,24,75,19.1125,20.2424,BROKEUP
72,1,5566.25,5763.25,5779.16,0,38,55,16.8517,20.6058,BROKEUP
60,1,4501.67,5859.37,5870.41,2,49,30,28.3876,19.2156,BROKEUP
15,1,1095,6722.07,6265.83,2,44,80,71.5802,65.5363,SELF_DIED
67,1,5110,6267.31,6296.24,1,34,30,49.2896,20.3823,BROKEUP
79,1,6174.58,6285.57,6296.24,1,11,60,28.0038,17.5007,BROKEUP
38,1,2281.25,6339.6,6357.08,2,71,97,44.4011,31.8154,BROKEUP
78,1,6113.74,6496.37,6509.16,0,91,30,32.5489,20.9656,BROKEUP
63,1,4775.42,7660.32,6509.16,2,46,61,54.4573,61.4056,SELF_DIED
45,1,2980.83,6550.04,6569.99,2,99,90,29.8138,26.4272,BROKEUP
87,1,6478.74,6582.42,6600.41,1,84,63,36.0157,48.6591,BROKEUP
90,1,6569.99,9985.71,6661.24,2,35,122,21.4561,14.5833,SELF_DIED
21,1,1368.75,6673.3,6691.66,2,3,13,61.1025,56.9343,BROKEUP
40,1,2646.25,6779.45,6782.91,2,58,82,33.7459,27.2142,BROKEUP
73,1,5627.08,6800.74,6813.32,1,41,69,44.4131,45.5748,BROKEUP
74,1,5718.33,6957.47,6965.41,1,59,13,47.0584,57.6843,BROKEUP
86,1,6478.74,6973.41,6995.82,1,84,78,37.0991,38.7264,BROKEUP
98,1,6934.99,7009.3,7026.24,0,86,27,23.3974,21.8732,BROKEUP
77,1,6022.49,7116.38,7117.49,2,76,14,48.0557,51.1023,BROKEUP
93,1,6600.41,7116.24,7117.49,0,104,107,19.25,18.5,BROKEUP
95,1,6752.49,7135.67,7147.9,1,16,90,32.8491,28.0105,BROKEUP
101,1,6995.82,7183.65,7208.74,0,48,5,27.3653,25.4747,BROKEUP
97,1,6813.32,7239.36,7269.57,1,16,30,33.1824,23.0489,BROKEUP
64,1,4836.25,7408.04,7421.65,2,21,81,56.1931,66.3104,BROKEUP
96,1,6782.91,7543.6,7573.74,1,101,30,27.4375,23.8823,BROKEUP
89,1,6539.57,7625.28,7634.57,2,87,52,22.9191,21.5193,BROKEUP
105,1,7299.99,7610.78,7634.57,2,48,30,28.532,24.0489,BROKEUP
33,1,1885.83,7686.18,7695.4,2,9,92,35.7796,33.0269,BROKEUP
103,1,7239.15,7762.53,7786.65,2,106,105,20.3333,20.5833,BROKEUP
84,1,6326.66,12364.8,7908.32,2,19,96,70.501,73.6923,SELF_DIED
112,1,7938.73,7994.43,7999.57,0,95,90,46.2948,30.3439,BROKEUP
108,1,7725.82,8089.56,8090.82,0,37,30,30.0162,25.299,BROKEUP
52,1,3528.34,8108.12,8121.23,2,79,56,49.4335,51.1676,BROKEUP
76,1,5900.83,8101.85,8121.23,2,43,60,30.9523,22.5007,BROKEUP
110,1,7908.32,8112.67,8121.23,1,58,82,37.4127,30.8809,BROKEUP
117,1,8151.65,8164.68,8182.07,0,125,107,18.3333,21.4166,BROKEUP
114,1,7969.15,8195.63,8212.48,2,106,137,21.5,17.25,BROKEUP
94,1,6752.49,8331.88,8334.15,1,91,55,37.5489,27.6058,BROKEUP
82,1,6235.41,8543.56,8547.07,2,45,94,24.3564,24.0275,BROKEUP
85,1,6417.91,8541.59,8547.07,2,49,33,35.721,25.6972,BROKEUP
75,1,5840,8566.6,8577.49,2,51,39,28.5797,23.6799,BROKEUP
106,1,7512.9,8567.45,8577.49,2,64,123,24.3356,19.8333,BROKEUP
99,1,6934.99,8661.68,8668.74,2,109,122,22.5,20.0833,BROKEUP
107,1,7604.15,8703.72,8729.57,2,101,54,30.6042,39.3571,BROKEUP
120,1,8577.49,8713.29,8729.57,0,16,33,37.1824,26.1972,BROKEUP
80,1,6174.58,8754.5,8759.99,1,15,80,54.0396,72.3695,BROKEUP
113,1,7969.15,8866.15,8881.66,0,113,110,22.5833,23,BROKEUP
92,1,6569.99,8974.71,9003.32,2,71,12,51.651,51.6825,BROKEUP
128,1,8820.82,8988.8,9003.32,0,126,143,20.5833,18.5833,BROKEUP
69,1,5110,9015.85,9033.74,2,28,73,29.1829,26.812,BROKEUP
142,1,9124.99,9182.94,9185.83,0,126,132,21.0833,20.4166,BROKEUP
116,1,8151.65,9197.63,9216.24,0,47,90,41.7025,33.6772,BROKEUP
121,1,8638.32,9222.52,9246.66,1,144,132,19,20.5833,BROKEUP
133,1,9003.32,9220.37,9246.66,0,84,63,43.2658,55.9089,BROKEUP
129,1,8851.24,9271.4,9277.08,0,144,162,19.0833,17,BROKEUP
119,1,8547.07,9362.44,9368.33,0,134,140,20.6666,20.0833,BROKEUP
135,1,9003.32,9352.25,9368.33,0,58,39,40.8294,25.8466,BROKEUP
148,1,9307.49,9339.06,9368.33,0,131,165,21,16.4167,BROKEUP
102,1,7056.66,9378.02,9398.75,2,86,100,29.8974,26.5295,BROKEUP
126,1,8790.41,9398.44,9398.75,1,79,90,52.9334,34.1772,BROKEUP
143,1,9185.83,9374.89,9398.75,0,159,33,17.6666,28.0306,BROKEUP
111,1,7908.32,9404.21,9429.16,2,115,141,23.3333,20.1666,BROKEUP
115,1,8029.98,9401.69,9429.16,2,87,120,27.8358,22.8333,BROKEUP
134,1,9003.32,9417.77,9429.16,0,99,78,37.6472,45.3931,BROKEUP
124,1,8729.57,14990.6,9459.58,2,19,80,74.7509,74.2861,SELF_DIED
151,1,9337.91,9495.65,9520.41,1,91,97,40.7989,40.4822,BROKEUP
118,1,8486.24,9630.51,9642.08,2,125,139,22.3333,20.8333,BROKEUP
136,1,9003.32,9687.83,9702.92,1,49,107,38.8877,25.5833,BROKEUP
144,1,9185.83,9713.44,9733.33,1,79,12,53.8501,53.6824,BROKEUP
155,1,9550.83,9703.28,9733.33,0,51,105,31.7464,25.9167,BROKEUP
141,1,9094.58,9755.83,9763.75,1,101,5,33.4375,32.4748,BROKEUP
140,1,9094.58,9830.09,9855,1,28,30,31.4329,30.1323,BROKEUP
158,1,9672.5,9834.21,9855,0,157,166,19.25,17.6666,BROKEUP
81,1,6204.99,10597.1,9855,2,38,8,28.0184,29.2777,SELF_DIED
100,1,6965.41,11605.9,9915.83,2,46,65,63.7904,59.5668,SELF_DIED
68,1,5110,9922.08,9946.25,2,11,20,38.0039,38.4797,BROKEUP
162,1,9855,9949.66,9976.67,0,168,107,17.8333,26.3333,BROKEUP
145,1,9216.24,10006.3,10007.1,1,47,73,43.8692,29.4786,BROKEUP
153,1,9429.16,16725,10037.5,2,37,74,35.4329,45.2524,SELF_DIED
147,1,9246.66,10152.6,10159.2,1,84,110,45.7658,26.5,BROKEUP
156,1,9550.83,10140,10159.2,0,87,90,29.8358,36.2606,BROKEUP
154,1,9520.41,10256.5,10280.8,1,21,92,64.0263,40.1103,BROKEUP
164,1,9885.42,10281.8,10311.3,2,134,140,23.25,22.6666,BROKEUP
166,1,10007.1,10297.8,10311.3,0,28,132,32.6829,23.5,BROKEUP
159,1,9672.5,10334.5,10341.7,2,159,176,20.25,17.25,BROKEUP
161,1,9794.17,10353.5,10372.1,1,34,132,60.4561,23.6666,BROKEUP
130,1,8851.24,10393.3,10402.5,2,109,147,27.25,22,BROKEUP
177,1,10311.3,10402.4,10402.5,0,38,141,29.5184,22.8333,BROKEUP
176,1,10280.8,10427.4,10432.9,1,58,97,43.7461,42.9822,BROKEUP
171,1,10220,10455.1,10463.3,0,47,30,45.1192,31.799,BROKEUP
109,1,7877.9,10487,10493.8,2,130,124,24.0833,24.9166,BROKEUP
150,1,9337.91,10491.7,10493.8,1,37,5,36.5996,34.4748,BROKEUP
163,1,9885.42,10473,10493.8,1,171,143,18.5833,22.6666,BROKEUP
168,1,10067.9,10552.2,10554.6,1,58,177,44.0794,17.8333,BROKEUP
174,1,10250.4,10549.5,10554.6,1,51,60,33.9965,29.1674,BROKEUP
157,1,9672.5,10579.4,10585,0,48,122,36.6154,25.3333,BROKEUP
181,1,10493.8,10632.4,10645.8,0,11,107,39.9206,28.1667,BROKEUP
104,1,7299.99,10648,10676.3,2,104,117,29,26.5833,BROKEUP
190,1,10676.3,10680.1,10706.7,0,115,180,26.8333,17.4166,BROKEUP
185,1,10554.6,10714,10737.1,1,37,60,37.2663,29.6674,BROKEUP
91,1,6569.99,10761,10767.5,2,59,85,57.4748,46.9606,BROKEUP
186,1,10615.4,10749.2,10767.5,0,126,120,25.4166,26.5,BROKEUP
27,1,1581.67,11722.3,10767.5,2,57,31,45.0276,41.5851,SELF_DIED
178,1,10402.5,10778.6,10797.9,1,16,5,42.8492,35.3082,BROKEUP
139,1,9033.74,10822.6,10828.3,2,136,151,24.5833,22.8333,BROKEUP
182,1,10524.2,10816,10828.3,1,71,33,56.6509,31.9473,BROKEUP
187,1,10615.4,10804.6,10828.3,0,125,110,25.5833,28.3333,BROKEUP
184,1,10554.6,10867.7,10889.2,1,16,90,43.0992,38.2606,BROKEUP
199,1,10889.2,10928.9,10950,0,28,178,34.433,18.6666,BROKEUP
167,1,10037.5,11088.2,11102.1,1,51,94,35.4965,31.0275,BROKEUP
202,1,11010.8,11104,11132.5,0,153,165,23.25,21.25,BROKEUP
188,1,10615.4,11133,11162.9,1,58,39,45.746,30.7633,BROKEUP
200,1,10889.2,11159,11162.9,1,58,110,45.746,29.25,BROKEUP
196,1,10797.9,13878.8,11254.2,2,148,173,24.3333,19.8333,SELF_DIED
201,1,10980.4,11305.7,11315,2,168,204,21.5,15.6667,BROKEUP
208,1,11132.5,11312.6,11315,2,171,184,20.8333,18.1666,BROKEUP
212,1,11193.3,11302.5,11315,1,58,165,46.1627,21.75,BROKEUP
213,1,11193.3,11310.3,11315,1,159,166,22.9166,21.6666,BROKEUP
175,1,10280.8,11344.7,11345.4,1,11,137,41.8373,25.8333,BROKEUP
197,1,10828.3,11351.6,11375.8,0,179,172,19.5,20.3333,BROKEUP
209,1,11162.9,11350.6,11375.8,0,153,177,23.9166,20.0833,BROKEUP
210,1,11162.9,11433.8,11436.7,0,181,175,19.4166,20.3333,BROKEUP
169,1,10098.3,11490.8,11497.5,1,91,124,46.2156,27.6667,BROKEUP
172,1,10220,11631.2,11649.6,1,76,137,60.4721,26.6667,BROKEUP
206,1,11041.3,11676.4,11680,0,195,166,17.8333,22.6666,BROKEUP
203,1,11010.8,11714.9,11740.9,1,71,110,59.1508,30.8334,BROKEUP
152,1,9337.91,11778.5,11801.7,2,113,133,30.5834,27.4167,BROKEUP
88,1,6509.16,11815.6,11832.1,2,24,77,36.1959,34.6713,BROKEUP
220,1,11467.1,11944.9,11953.8,1,48,92,40.3654,44.6937,BROKEUP
228,1,11680,11929.6,11953.8,1,38,117,33.7685,30.0834,BROKEUP
229,1,11862.5,11949.6,11953.8,0,205,162,17.1666,24.3333,BROKEUP
170,1,10128.8,11995.2,12014.6,2,131,138,28.25,27.5833,BROKEUP
218,1,11345.4,12019.7,12045,1,58,132,48.1627,28.25,BROKEUP
230,1,11892.9,12037.6,12045,0,168,151,23.5,26.1667,BROKEUP
221,1,11497.5,12120.7,12136.3,1,37,141,41.0997,27.5833,BROKEUP
231,1,11923.4,12129.8,12136.3,1,113,110,31.5,31.9167,BROKEUP
183,1,10524.2,12151,12166.7,2,144,188,27,20.25,BROKEUP
223,1,11588.8,12159.6,12166.7,1,48,30,40.9488,36.4657,BROKEUP
224,1,11588.8,12162.7,12166.7,1,168,132,23.8333,28.5834,BROKEUP
207,1,11102.1,12215,12227.5,1,38,143,34.5185,27.4167,BROKEUP
195,1,10797.9,12230.4,12257.9,1,130,100,28.9167,34.363,BROKEUP
219,1,11375.8,12259.5,12288.4,1,104,177,33.4167,22.5833,BROKEUP
227,1,11649.6,12271.1,12288.4,1,71,5,60.6508,39.3915,BROKEUP
180,1,10463.3,12366.8,12379.6,2,109,52,32.6667,34.5194,BROKEUP
234,1,12075.4,12368.8,12379.6,2,104,100,33.6667,34.6963,BROKEUP
233,1,12075.4,12392.9,12410,2,159,189,25.9167,20.75,BROKEUP
232,1,12014.6,12429.9,12440.4,1,104,73,33.8334,36.1454,BROKEUP
240,1,12318.8,12425.9,12440.4,1,24,77,37.8626,36.338,BROKEUP
194,1,10797.9,12549.1,12562.1,0,130,60,29.75,34.6675,BROKEUP
211,1,11162.9,12560.8,12562.1,2,157,198,26.6667,19.8333,BROKEUP
191,1,10706.7,12675.5,12683.8,2,115,147,32.2501,28.25,BROKEUP
242,1,12379.6,12702.6,12714.2,0,16,94,48.0991,35.4443,BROKEUP
127,1,8790.41,12739,12744.6,2,116,112,32.2501,33.3334,BROKEUP
251,1,12653.4,12723.5,12744.6,0,24,166,38.696,25.5833,BROKEUP
236,1,12166.7,12781.6,12805.4,0,208,194,19.3333,21,BROKEUP
245,1,12410,12829.2,12835.9,2,191,238,21.5833,15.75,BROKEUP
237,1,12166.7,12859.7,12866.3,2,213,225,18.75,17.5,BROKEUP
247,1,12470.9,12846.2,12866.3,1,48,120,42.8655,32.2501,BROKEUP
137,1,9033.74,12960,12988,2,49,92,47.8877,47.527,BROKEUP
239,1,12288.4,12963.1,12988,0,131,182,30.9167,23.5833,BROKEUP
254,1,12835.9,12986.2,12988,1,58,188,50.7459,22.5,BROKEUP
253,1,12775,12999.2,13018.4,1,116,139,33.0001,30.0834,BROKEUP
125,1,8759.99,13036.4,13048.8,2,43,82,44.4525,44.381,BROKEUP
264,1,12957.5,13056.5,13079.2,0,228,215,17.75,19.0833,BROKEUP
266,1,12988,13108.6,13109.6,1,16,73,49.1824,37.9787,BROKEUP
252,1,12744.6,13166.7,13170.5,0,159,175,28,25.0833,BROKEUP
265,1,12988,13156.5,13170.5,0,191,122,22.5,32.4167,BROKEUP
269,1,13109.6,13164.4,13170.5,0,179,206,24.4166,20.4166,BROKEUP
249,1,12501.3,24512.2,13200.9,2,71,18,63.2341,69.9043,SELF_DIED
165,1,9915.83,14721.3,13200.9,2,99,54,48.0639,51.6903,SELF_DIED
132,1,8942.49,13216.9,13231.3,2,128,7,31.9167,47.5148,BROKEUP
244,1,12410,13228.8,13231.3,1,47,120,52.7024,33.2501,BROKEUP
257,1,12866.3,13211.5,13231.3,1,157,189,28.5,23,BROKEUP
246,1,12440.4,13241.9,13261.7,1,179,30,24.6666,39.4658,BROKEUP
259,1,12866.3,17656.6,13322.5,2,130,5,31.9167,42.3082,SELF_DIED
131,1,8881.66,13465.2,13474.6,2,127,161,32.6667,28.8334,BROKEUP
261,1,12927.1,13444.2,13474.6,0,153,133,29.6667,32.0001,BROKEUP
260,1,12896.7,13500.6,13505,0,205,117,21.4166,34.3334,BROKEUP
284,1,13474.6,13485.9,13505,0,248,177,16.4167,25.9167,BROKEUP
275,1,13231.3,13533,13535.5,1,159,137,29,31.8334,BROKEUP
83,1,6296.24,13588.7,13596.3,2,26,75,44.2969,42.1592,BROKEUP
179,1,10402.5,13680,13687.5,2,34,69,69.5392,64.4077,BROKEUP
283,1,13444.2,13709.1,13718,1,131,172,32.9167,26.75,BROKEUP
263,1,12927.1,13747.4,13748.4,2,109,138,36.4168,32.3334,BROKEUP
289,1,13718,13764,13778.8,0,273,236,15,18.5833,BROKEUP
290,1,13748.4,13850.9,13870,0,191,256,24.4166,16.5833,BROKEUP
217,1,11284.6,16926.4,13870,2,154,214,30.75,21.3333,SELF_DIED
295,1,13870,13881,13900.5,0,195,232,23.9166,19.25,BROKEUP
268,1,13018.4,13925.3,13930.9,1,38,137,39.1852,32.9167,BROKEUP
279,1,13322.5,13909.8,13930.9,2,159,176,30.0834,27.0833,BROKEUP
278,1,13322.5,14019.7,14022.1,1,197,162,23.8333,30,BROKEUP
296,1,13870,14013.3,14022.1,1,109,117,37.1668,35.7501,BROKEUP
173,1,10220,14025.7,14052.5,2,87,27,40.5026,41.1234,BROKEUP
241,1,12318.8,14026.7,14052.5,1,183,206,25.75,22.8333,BROKEUP
280,1,13383.4,14098,14113.4,2,231,253,19.9166,17.5,BROKEUP
298,1,13930.9,14104.5,14113.4,0,261,198,16.8333,24.0833,BROKEUP
193,1,10767.5,14141.5,14143.8,2,155,180,31.4167,26.8333,BROKEUP
205,1,11010.8,14118,14143.8,2,126,140,34.6667,33.1667,BROKEUP
287,1,13565.9,14122.2,14143.8,2,192,257,25,17.3333,BROKEUP
286,1,13565.9,14155.9,14174.2,2,179,206,27.1667,23.1666,BROKEUP
304,1,14113.4,14180.1,14204.6,0,244,220,18.8333,21.75,BROKEUP
282,1,13383.4,14248.3,14265.5,2,216,233,22.1666,20.1666,BROKEUP
262,1,12927.1,14285.5,14295.9,2,181,238,27.25,19.75,BROKEUP
297,1,13870,14285.2,14295.9,1,128,122,34.8334,35.5001,BROKEUP
214,1,11193.3,14307.2,14326.3,2,11,30,50.0039,42.3825,BROKEUP
285,1,13535.5,14362,14387.1,1,153,166,32.1667,30.0834,BROKEUP
292,1,13809.2,14369.1,14387.1,0,227,239,21.3333,20,BROKEUP
138,1,9033.74,14409.5,14417.5,2,106,145,38.5001,33.0001,BROKEUP
271,1,13140,14408.1,14417.5,2,208,268,23.75,17.0833,BROKEUP
160,1,9672.5,14441.9,14448,2,86,55,43.7309,44.356,BROKEUP
313,1,14387.1,14426.8,14448,0,197,232,25,20.75,BROKEUP
192,1,10737.1,14534.1,14539.2,2,84,90,57.7655,48.2606,BROKEUP
300,1,13991.7,14510.3,14539.2,1,273,257,17.0833,18.4166,BROKEUP
316,1,14569.6,14593.2,14600.1,0,86,161,44.1476,31.9167,BROKEUP
303,1,14083,14622.2,14630.5,0,250,207,19.25,24.3333,BROKEUP
226,1,11619.2,14781.3,14782.6,2,170,204,30.75,25.1666,BROKEUP
310,1,14265.5,14768.5,14782.6,0,115,162,38.0001,32.0834,BROKEUP
318,1,14569.6,14797.8,14813,1,76,138,69.1386,35.2501,BROKEUP
238,1,12166.7,14832,14843.4,2,21,13,76.526,79.2671,BROKEUP
189,1,10615.4,14852.9,14873.8,2,134,143,35.7501,34.6667,BROKEUP
256,1,12835.9,14867.7,14873.8,2,144,172,34.4167,29.9167,BROKEUP
325,1,14782.6,14874.5,14904.2,0,320,257,14.3333,19.4166,BROKEUP
146,1,9216.24,14909,14934.6,2,101,17,47.6043,59.772,BROKEUP
306,1,14204.6,14915.7,14934.6,0,113,166,39.1668,31.5834,BROKEUP
293,1,13839.6,14993.8,14995.5,2,153,194,33.8334,27,BROKEUP
329,1,14873.8,14996.7,15025.9,0,216,236,24.25,22,BROKEUP
327,1,14843.4,15034.6,15056.3,1,115,182,38.7501,29.25,BROKEUP
334,1,14995.5,15074.2,15086.7,1,113,177,39.5835,30.25,BROKEUP
198,1,10858.8,15155.9,15178,2,91,78,56.2987,61.1428,BROKEUP
301,1,14022.1,15174.5,15178,1,109,282,40.3335,18,BROKEUP
312,1,14356.7,15161.6,15178,2,155,175,34.2501,30.5834,BROKEUP
149,1,9307.49,15196,15208.4,2,129,158,37.1668,33.7501,BROKEUP
321,1,14660.9,15207.9,15208.4,2,159,105,33.5834,40.9168,BROKEUP
333,1,14934.6,15220.4,15238.8,1,115,139,39.2501,36.1668,BROKEUP
326,1,14813,15255.3,15269.2,0,243,276,21.9166,18.75,BROKEUP
319,1,14660.9,15289,15299.6,0,224,198,24.25,27.3333,BROKEUP
338,1,15086.7,15333.5,15360.5,0,153,138,34.8334,36.7501,BROKEUP
225,1,11619.2,15378.3,15390.9,2,164,132,33.4167,37.4168,BROKEUP
350,1,15269.2,15368.9,15390.9,0,245,173,21.8333,31.1667,BROKEUP
322,1,14721.7,15417.7,15421.3,0,106,147,41.2502,35.7501,BROKEUP
330,1,14873.8,15401.4,15421.3,1,273,220,19.5,25.0833,BROKEUP
336,1,15056.3,15483.5,15512.6,1,153,110,35.2501,41.1668,BROKEUP
346,1,15238.8,15551.2,15573.4,2,227,256,24.5833,21.25,BROKEUP
311,1,14326.3,15614.3,15634.2,1,26,52,49.8801,43.4361,BROKEUP
323,1,14752.1,15619.4,15634.2,2,263,308,20.75,17.0833,BROKEUP
367,1,15543,15609.7,15634.2,0,159,124,34.7501,39.0001,BROKEUP
354,1,15360.5,20719.9,15634.2,2,181,39,30.9167,43.0968,SELF_DIED
341,1,15178,15642.8,15664.6,1,16,161,56.1823,34.8334,BROKEUP
353,1,15360.5,15647.6,15664.6,0,155,207,35.5834,27.1667,BROKEUP
372,1,15664.6,16056.6,15664.6,0,224,312,25.3333,16.8333,SELF_DIED
356,1,15421.3,15690.2,15695.1,0,277,238,19.9166,23.5833,BROKEUP
361,1,15451.7,15697.5,15725.5,1,106,249,42.0835,22.4166,BROKEUP
364,1,15512.6,15705.8,15725.5,0,281,254,19.5,21.9166,BROKEUP
349,1,15269.2,15742.6,15755.9,0,128,151,38.8335,36.3334,BROKEUP
371,1,15603.8,15733,15755.9,0,227,278,25.0833,20,BROKEUP
317,1,14569.6,15803.3,15816.7,1,11,122,54.0871,39.6668,BROKEUP
328,1,14843.4,15808.8,15816.7,2,86,85,47.4809,60.7936,BROKEUP
368,1,15573.4,15824.2,15847.1,2,258,296,22,18.4166,BROKEUP
315,1,14508.8,15869.4,15877.6,2,49,82,55.8042,52.1309,BROKEUP
378,1,15786.3,15866.3,15877.6,0,216,287,26.5833,19.5,BROKEUP
343,1,15238.8,15933.1,15938.4,0,298,289,18.5833,19.5833,BROKEUP
386,1,15908,15918.4,15938.4,1,181,268,31.7501,21.25,BROKEUP
340,1,15117.1,15961.3,15968.8,0,247,271,23.1666,21.0833,BROKEUP
365,1,15512.6,15967.5,15968.8,1,164,176,35.0001,32.6667,BROKEUP
383,1,15877.6,15951.2,15968.8,1,86,233,47.8975,24.8333,BROKEUP
294,1,13839.6,15976.5,15999.2,2,234,280,24.8333,20.4166,BROKEUP
204,1,11010.8,16029.3,16029.6,2,125,123,39.8335,40.2501,BROKEUP
270,1,13140,16014.9,16029.6,2,185,141,31,38.2501,BROKEUP
362,1,15482.1,16023.7,16029.6,1,115,204,41.4168,28.5834,BROKEUP
216,1,11223.8,16042.7,16060.1,2,28,33,48.433,46.2807,BROKEUP
309,1,14235,16044.1,16060.1,2,213,272,27.5,21.3333,BROKEUP
376,1,15755.9,16040.9,16060.1,0,245,189,23.6666,30.75,BROKEUP
250,1,12531.7,16069.8,16090.5,2,168,188,34.5834,31,BROKEUP
307,1,14204.6,16084.3,16090.5,2,47,20,60.5355,55.3129,BROKEUP
396,1,16060.1,16176.7,16181.7,0,331,254,17.0833,23.1666,BROKEUP
406,1,16151.3,16198.8,16212.2,1,185,172,31.5,33.5834,BROKEUP
374,1,15725.5,16255.9,16273,1,129,133,40.0835,39.6668,BROKEUP
391,1,15968.8,16319,16333.8,0,349,294,16.5833,19.8333,BROKEUP
392,1,15999.2,16358,16364.2,2,129,147,40.3335,38.3335,BROKEUP
410,1,16212.2,16345.6,16364.2,1,155,279,37.5001,21.6666,BROKEUP
413,1,16273,16348.8,16364.2,0,333,278,17.5833,21.6666,BROKEUP
255,1,12835.9,16386.7,16394.7,2,48,107,52.532,43.9168,BROKEUP
